"date","time","long","lat"
2015-05-05,"08:54",-81.382418744,28.548648836
2015-05-05,"11:08",-81.38112689,28.592344644
2015-05-06,"06:30",-81.386135862,28.598477207
2015-05-06,"08:45",-81.39677441,28.508679206
2015-05-06,"11:45",-81.383980661,28.594803889
2015-05-06,"17:33",-81.382658812,28.549407969
2015-05-07,"13:25",-81.376189418,28.571148923
2015-05-07,"14:30",-81.383078766,28.53528064
2015-05-07,"15:30",-81.382530207,28.593554494
2015-05-07,"15:39",-81.375858473,28.571655261
2015-05-07,"16:15",-81.420709989,28.507180795
2015-05-08,"04:05",-81.380353945,28.559599845
2015-05-08,"05:56",-81.41865954,28.507899601
2015-05-08,"10:05",-81.381711216,28.555755051
2015-05-08,"12:00",-81.386746889,28.534834658
2015-05-08,"15:32",-81.421612388,28.506394956
2015-05-08,"15:33",-81.398398316,28.51071453
2015-05-08,"15:38",-81.386184867,28.59995977
2015-05-08,"15:39",-81.376042748,28.566439217
2015-05-09,"15:35",-81.377606014,28.563635879
2015-05-09,"20:50",-81.375653793,28.570691169
2015-05-10,"04:17",-81.386165333,28.59913112
2015-05-10,"16:50",-81.386797665,28.536304658
2015-05-10,"21:19",-81.386111658,28.520095069
2015-05-11,"10:52",-81.38245542,28.549768415
2015-05-11,"23:55",-81.382303906,28.551987798
2015-05-12,"09:05",-81.383236159,28.535420268
2015-05-12,"19:08",-81.386124991,28.52325099
2015-05-13,"03:15",-81.381521153,28.53752801
2015-05-13,"03:30",-81.390245047,28.514679225
2015-05-13,"06:17",-81.415654783,28.509556587
2015-05-13,"06:32",-81.375118413,28.585391602
2015-05-13,"10:13",-81.383211768,28.535473926
2015-05-13,"12:01",-81.398269745,28.510779572
2015-05-13,"23:15",-81.382749891,28.536837657
2015-05-14,"08:47",-81.377606014,28.563635879
2015-05-14,"09:20",-81.386135862,28.598477207
2015-05-14,"09:43",-81.381662115,28.592595759
2015-05-14,"15:20",-81.386104104,28.520545621
2015-05-15,"14:26",-81.375011853,28.580361048
2015-05-15,"14:27",-81.38597979,28.605640611
2015-05-15,"14:50",-81.387107996,28.517189573
2015-05-15,"16:10",-81.386645156,28.60920283
2015-05-15,"17:00",-81.38233685,28.546613926
2015-05-15,"17:40",-81.375666891,28.573688254
2015-05-16,"08:20",-81.400417359,28.509803651
2015-05-16,"09:51",-81.397110278,28.511327195
2015-05-16,"09:53",-81.415703893,28.509552316
2015-05-16,"11:10",-81.382823959,28.536569919
2015-05-16,"12:20",-81.386378247,28.528067834
2015-05-16,"20:44",-81.38615689,28.527919227
2015-05-16,"21:58",-81.394261292,28.511689907
2015-05-16,"23:28",-81.386104104,28.520545621
2015-05-17,"12:25",-81.375648883,28.568553522
2015-05-18,"09:01",-81.375870665,28.567252386
2015-05-19,"11:03",-81.380507426,28.558956158
2015-05-19,"14:37",-81.383078766,28.53528064
2015-05-19,"15:11",-81.384438488,28.533007124
2015-05-19,"17:02",-81.387491426,28.516681341
2015-05-19,"17:45",-81.388280186,28.515863784
2015-05-20,"17:55",-81.383036891,28.537387147
2015-05-20,"21:28",-81.382424776,28.552134204
2015-05-21,"18:15",-81.385958341,28.526826374
2015-05-22,"12:40",-81.386347414,28.525320322
2015-05-22,"15:38",-81.386401887,28.601399642
2015-05-22,"16:53",-81.375199534,28.581025411
2015-05-23,"11:28",-81.390741586,28.514343403
2015-05-23,"18:00",-81.405755598,28.509276613
2015-05-23,"21:23",-81.386355367,28.605470427
2015-05-24,"14:45",-81.384427562,28.595190374
2015-05-24,"16:00",-81.386355367,28.605470427
2015-05-24,"16:02",-81.386355367,28.605470427
2015-05-25,"05:15",-81.376790756,28.564814958
2015-05-25,"12:43",-81.382424776,28.552134204
2015-05-25,"12:59",-81.375259199,28.585052338
2015-05-26,"13:33",-81.390813476,28.514785753
2015-05-26,"15:50",-81.384836675,28.532421218
2015-05-26,"17:40",-81.383094743,28.536430556
2015-05-27,"16:25",-81.376376307,28.565558065
2015-05-27,"17:47",-81.386243425,28.602039044
2015-05-28,"08:28",-81.385953029,28.530422481
2015-05-28,"10:18",-81.387580543,28.534079466
2015-05-28,"17:20",-81.386945375,28.517425572
2015-05-28,"20:00",-81.384218731,28.533331897
2015-05-29,"10:00",-81.375790505,28.587428862
2015-05-29,"10:50",-81.385770318,28.530407805
2015-05-29,"12:03",-81.386141862,28.525897477
2015-05-29,"12:51",-81.386133751,28.519818906
2015-05-29,"13:25",-81.378971385,28.561647916
2015-05-29,"17:02",-81.419565815,28.508486467
2015-05-29,"17:39",-81.38148538,28.59264653
2015-05-29,"22:25",-81.382515841,28.545427012
2015-05-30,"08:05",-81.386296291,28.59842136
2015-05-30,"12:50",-81.387557701,28.53032592
2015-05-30,"17:45",-81.382617504,28.536371283
2015-05-30,"23:00",-81.384218731,28.533331897
2015-05-30,"23:10",-81.380607923,28.591918351
2015-06-01,"08:37",-81.397712602,28.51106142
2015-06-01,"08:56",-81.396628173,28.511475726
2015-06-01,"12:18",-81.386278149,28.521118956
2015-06-01,"17:45",-81.386109273,28.521883986
2015-06-01,"22:00",-81.377804203,28.589540504
2015-06-02,"06:28",-81.375650269,28.569993372
2015-06-02,"07:04",-81.400125187,28.509900547
2015-06-02,"18:10",-81.383446745,28.594145951
2015-06-02,"18:17",-81.39975006,28.5094088
2015-06-02,"18:39",-81.396917707,28.510133189
2015-06-02,"19:28",-81.383434224,28.534989991
2015-06-02,"20:29",-81.378871124,28.561798307
2015-06-02,"22:15",-81.381558816,28.556290727
2015-06-03,"10:34",-81.385979226,28.605654999
2015-06-03,"23:04",-81.378415214,28.562472146
2015-06-04,"06:40",-81.37987212,28.560311077
2015-06-04,"09:00",-81.38197576,28.538216085
2015-06-04,"17:00",-81.387107996,28.517189573
2015-06-04,"17:10",-81.384218731,28.533331897
2015-06-05,"14:24",-81.388085038,28.531005069
2015-06-05,"14:52",-81.382349884,28.54686151
2015-06-05,"16:00",-81.38235574,28.546992312
2015-06-05,"18:00",-81.382636935,28.593645327
2015-06-06,"06:35",-81.386396187,28.607113895
2015-06-06,"08:12",-81.375221695,28.582537279
2015-06-06,"13:05",-81.386468994,28.609366848
2015-06-06,"15:50",-81.386428059,28.608204033
2015-06-07,"13:55",-81.382664178,28.539720768
2015-06-07,"17:40",-81.387557701,28.53032592
2015-06-08,"17:03",-81.385082692,28.532059227
2015-06-08,"17:55",-81.382734642,28.536083829
2015-06-09,"09:35",-81.381260609,28.556668772
2015-06-09,"13:20",-81.387756025,28.532714412
2015-06-09,"14:57",-81.386676169,28.604683547
2015-06-09,"17:12",-81.385361581,28.532013671
2015-06-09,"19:33",-81.381906205,28.539996431
2015-06-09,"19:42",-81.381520882,28.59267694
2015-06-10,"08:21",-81.38584689,28.531254659
2015-06-10,"09:00",-81.382014391,28.538044657
2015-06-10,"15:36",-81.386887834,28.606614663
2015-06-10,"15:43",-81.375855843,28.571088199
2015-06-10,"15:45",-81.387196245,28.5346074
2015-06-10,"15:50",-81.418195525,28.508545908
2015-06-10,"16:30",-81.375861534,28.57235322
2015-06-10,"20:00",-81.38296893,28.5355399
2015-06-11,"16:44",-81.422389362,28.505529467
2015-06-11,"17:40",-81.414134545,28.509165329
2015-06-12,"02:22",-81.382406104,28.536891338
2015-06-12,"08:33",-81.382373311,28.54738472
2015-06-12,"10:59",-81.386283026,28.52065424
2015-06-12,"11:30",-81.387479199,28.530388337
2015-06-12,"13:00",-81.375210591,28.581795717
2015-06-12,"13:31",-81.379113908,28.561099154
2015-06-12,"16:10",-81.38001975,28.559764316
2015-06-12,"16:20",-81.398378771,28.509645783
2015-06-12,"16:40",-81.386113307,28.52250922
2015-06-12,"18:45",-81.382335231,28.546584776
2015-06-12,"22:45",-81.386154694,28.527002638
2015-06-13,"13:07",-81.386283788,28.521496831
2015-06-13,"13:15",-81.383078766,28.53528064
2015-06-13,"13:54",-81.382986275,28.536066504
2015-06-13,"15:25",-81.399244195,28.50946678
2015-06-13,"16:57",-81.38334064,28.535190907
2015-06-14,"13:04",-81.383183716,28.535542911
2015-06-15,"07:46",-81.375286193,28.571444254
2015-06-15,"13:43",-81.379435973,28.560624981
2015-06-15,"14:40",-81.382079956,28.551145894
2015-06-15,"14:49",-81.382418744,28.548648836
2015-06-15,"15:13",-81.409755209,28.50918543
2015-06-15,"18:05",-81.38197576,28.538216085
2015-06-15,"19:46",-81.417276122,28.509311501
2015-06-15,"19:50",-81.418237992,28.509060888
2015-06-16,"06:45",-81.375859743,28.57428618
2015-06-16,"07:40",-81.375219616,28.582406332
2015-06-16,"10:05",-81.381107983,28.55720492
2015-06-16,"16:41",-81.381877884,28.53889373
2015-06-16,"16:41",-81.387757454,28.533794065
2015-06-16,"16:53",-81.375866891,28.573734501
2015-06-16,"17:25",-81.402347534,28.509324669
2015-06-16,"18:15",-81.417851955,28.508189199
2015-06-16,"18:48",-81.381865977,28.539039334
2015-06-17,"07:37",-81.375286193,28.571444254
2015-06-17,"08:10",-81.413492314,28.50917051
2015-06-17,"10:55",-81.397478549,28.509923356
2015-06-17,"15:19",-81.386296539,28.603813009
2015-06-17,"16:34",-81.38612689,28.524253932
2015-06-17,"18:23",-81.382163486,28.553493887
2015-06-17,"18:59",-81.382939803,28.535607861
2015-06-18,"08:04",-81.380982875,28.557641109
2015-06-18,"08:40",-81.382595419,28.536426089
2015-06-18,"10:44",-81.375665689,28.567462308
2015-06-18,"14:20",-81.396570131,28.510299583
2015-06-18,"15:03",-81.409755209,28.50918543
2015-06-18,"15:55",-81.382686389,28.549885964
2015-06-18,"16:20",-81.382106787,28.541630356
2015-06-18,"17:20",-81.38233685,28.546613926
2015-06-18,"18:30",-81.385826145,28.529547532
2015-06-18,"19:20",-81.386797665,28.536304658
2015-06-18,"19:20",-81.381864364,28.539082883
2015-06-18,"19:39",-81.386172548,28.599421813
2015-06-19,"08:45",-81.38634199,28.530389478
2015-06-19,"12:55",-81.38817653,28.515957277
2015-06-19,"16:02",-81.379213682,28.561284469
2015-06-19,"16:24",-81.384438488,28.533007124
2015-06-19,"16:56",-81.38615689,28.527890121
2015-06-19,"17:25",-81.379758676,28.560150805
2015-06-19,"18:37",-81.375228763,28.582988215
2015-06-19,"19:07",-81.381107983,28.55720492
2015-06-19,"20:54",-81.378636314,28.590046871
2015-06-19,"21:52",-81.385433007,28.595956583
2015-06-20,"05:00",-81.376978931,28.588850767
2015-06-20,"07:22",-81.389435586,28.515021801
2015-06-20,"11:50",-81.38870193,28.515768503
2015-06-20,"14:30",-81.381107983,28.55720492
2015-06-21,"17:00",-81.375655188,28.57096738
2015-06-21,"17:09",-81.383200891,28.535026658
2015-06-22,"09:42",-81.38230729,28.552942253
2015-06-22,"10:40",-81.382393351,28.547980281
2015-06-22,"12:17",-81.388401065,28.515764883
2015-06-22,"12:49",-81.382296779,28.54588748
2015-06-22,"13:28",-81.375655849,28.571098217
2015-06-22,"14:52",-81.382261495,28.544521051
2015-06-22,"16:54",-81.415678544,28.509100356
2015-06-22,"17:23",-81.382085838,28.553761758
2015-06-22,"17:25",-81.381405201,28.556160843
2015-06-22,"18:28",-81.395954356,28.510607785
2015-06-23,"07:44",-81.386360533,28.605615814
2015-06-23,"11:31",-81.382456787,28.549797475
2015-06-23,"11:42",-81.386284431,28.52056712
2015-06-23,"11:58",-81.383009352,28.535997273
2015-06-23,"15:35",-81.382743804,28.536866353
2015-06-23,"18:10",-81.38273689,28.550946057
2015-06-23,"19:55",-81.382418744,28.548648836
2015-06-23,"22:20",-81.386503195,28.604378246
2015-06-24,"04:04",-81.386341779,28.529737882
2015-06-24,"09:42",-81.378871124,28.561798307
2015-06-24,"11:02",-81.393273401,28.512391442
2015-06-24,"12:06",-81.381212283,28.592873459
2015-06-24,"13:24",-81.375169492,28.579586505
2015-06-24,"13:42",-81.389945327,28.514676851
2015-06-24,"15:10",-81.422007678,28.505967281
2015-06-24,"18:22",-81.382663177,28.537253229
2015-06-24,"22:50",-81.383672415,28.594337276
2015-06-24,"22:55",-81.382104727,28.547886292
2015-06-25,"00:45",-81.381558816,28.556290727
2015-06-25,"01:00",-81.375654454,28.570822006
2015-06-25,"03:55",-81.386371563,28.527442672
2015-06-25,"04:53",-81.386375124,28.527791633
2015-06-25,"05:55",-81.382496262,28.539164123
2015-06-25,"06:15",-81.378415214,28.562472146
2015-06-25,"06:21",-81.38074062,28.558894447
2015-06-25,"08:30",-81.383135016,28.535160105
2015-06-25,"10:39",-81.382397955,28.54809654
2015-06-25,"13:26",-81.386227508,28.51924351
2015-06-25,"14:31",-81.386926887,28.60598464
2015-06-25,"14:51",-81.388714915,28.515529344
2015-06-25,"16:49",-81.386355121,28.52569799
2015-06-25,"16:51",-81.382397955,28.54809654
2015-06-25,"23:10",-81.376304942,28.565704819
2015-06-26,"06:56",-81.38597979,28.605640611
2015-06-26,"14:20",-81.382453678,28.593294751
2015-06-26,"14:28",-81.375859685,28.571931537
2015-06-26,"15:24",-81.389435586,28.515021801
2015-06-26,"15:57",-81.389418966,28.515256211
2015-06-26,"16:04",-81.382462719,28.540050611
2015-06-26,"16:21",-81.386372305,28.527515372
2015-06-26,"19:00",-81.38634199,28.530389478
2015-06-27,"14:35",-81.375852934,28.574401925
2015-06-27,"18:08",-81.386223834,28.601384712
2015-06-27,"18:50",-81.38634199,28.530389478
2015-06-27,"20:30",-81.386516214,28.527922198
2015-06-29,"11:57",-81.382589897,28.53643979
2015-06-29,"17:54",-81.386109554,28.521927607
2015-06-30,"08:00",-81.383980661,28.594803889
2015-06-30,"16:26",-81.382210658,28.543140018
2015-06-30,"16:50",-81.418435497,28.507989219
2015-07-01,"11:25",-81.385182033,28.595957071
2015-07-01,"13:22",-81.382349884,28.54686151
2015-07-01,"14:13",-81.38610689,28.520327511
2015-07-01,"18:00",-81.375854146,28.570753808
2015-07-01,"19:28",-81.38250689,28.55139629
2015-07-01,"23:04",-81.382375914,28.547442854
2015-07-02,"09:45",-81.375293182,28.571050615
2015-07-02,"11:00",-81.382456787,28.549797475
2015-07-02,"11:45",-81.38096319,28.557711975
2015-07-02,"15:44",-81.386627435,28.608592423
2015-07-02,"16:00",-81.398570495,28.510628912
2015-07-03,"11:50",-81.382426381,28.548954291
2015-07-03,"14:59",-81.386277874,28.520973678
2015-07-03,"15:13",-81.382406104,28.536891338
2015-07-03,"15:55",-81.382572264,28.537799384
2015-07-04,"15:58",-81.381544204,28.592697435
2015-07-04,"19:40",-81.38233685,28.546613926
2015-07-04,"22:08",-81.382827975,28.536555862
2015-07-05,"13:18",-81.382493944,28.55157022
2015-07-05,"19:25",-81.382493944,28.55157022
2015-07-05,"19:30",-81.382079956,28.551145894
2015-07-05,"20:29",-81.382368105,28.547268451
2015-07-05,"20:52",-81.384931119,28.595382849
2015-07-05,"23:00",-81.389072278,28.515272243
2015-07-06,"15:55",-81.383028504,28.533979174
2015-07-06,"16:31",-81.38592059,28.52693636
2015-07-06,"20:00",-81.375286193,28.571444254
2015-07-06,"21:35",-81.375655849,28.571098217
2015-07-07,"08:39",-81.380697587,28.55898912
2015-07-07,"15:35",-81.382943284,28.536191543
2015-07-07,"15:43",-81.382376891,28.547544365
2015-07-07,"19:45",-81.386243425,28.602039044
2015-07-07,"23:06",-81.398636647,28.510763443
2015-07-08,"09:15",-81.376198163,28.565948887
2015-07-08,"09:40",-81.386154694,28.527002638
2015-07-08,"12:29",-81.383496039,28.534489863
2015-07-08,"12:32",-81.382187806,28.537408785
2015-07-08,"13:30",-81.38250689,28.551294472
2015-07-08,"14:17",-81.382250998,28.537258997
2015-07-08,"17:27",-81.382783798,28.536710481
2015-07-08,"18:58",-81.38451657,28.532896165
2015-07-09,"02:25",-81.382166439,28.542297882
2015-07-09,"09:30",-81.397998316,28.510916883
2015-07-09,"10:07",-81.396327863,28.51154942
2015-07-09,"11:00",-81.385934877,28.530493438
2015-07-09,"13:25",-81.386148691,28.526450347
2015-07-09,"16:22",-81.379274727,28.560862068
2015-07-09,"16:50",-81.38195681,28.540460078
2015-07-09,"17:20",-81.375865169,28.573182046
2015-07-09,"17:23",-81.382481965,28.53954197
2015-07-09,"17:48",-81.386355367,28.605470427
2015-07-09,"17:48",-81.386575464,28.606572235
2015-07-09,"18:23",-81.38252364,28.536604207
2015-07-09,"23:20",-81.399178417,28.509323572
2015-07-10,"07:40",-81.382393351,28.547980281
2015-07-10,"10:08",-81.385433007,28.595956583
2015-07-10,"10:50",-81.384008124,28.594615605
2015-07-10,"15:13",-81.397726887,28.511054193
2015-07-10,"16:50",-81.381866482,28.539591566
2015-07-10,"21:18",-81.383284259,28.534868342
2015-07-11,"10:00",-81.382449307,28.540500418
2015-07-11,"11:42",-81.382406104,28.536891338
2015-07-11,"14:25",-81.38228689,28.545553667
2015-07-11,"14:48",-81.386154694,28.527002638
2015-07-11,"17:00",-81.386427528,28.530277957
2015-07-11,"20:28",-81.38197576,28.538216085
2015-07-13,"07:50",-81.382858903,28.53579803
2015-07-13,"13:57",-81.382475933,28.550204312
2015-07-13,"16:45",-81.38247459,28.544307956
2015-07-14,"10:52",-81.375655482,28.57102553
2015-07-14,"11:00",-81.375652398,28.570414958
2015-07-14,"16:54",-81.382471517,28.539818089
2015-07-15,"16:46",-81.385344297,28.532038362
2015-07-15,"18:39",-81.382521557,28.538495624
2015-07-16,"08:05",-81.387746889,28.531720776
2015-07-16,"09:18",-81.385671418,28.531135256
2015-07-16,"12:52",-81.38817468,28.515794353
2015-07-17,"00:51",-81.420772758,28.507732823
2015-07-17,"11:30",-81.381866027,28.539577021
2015-07-17,"11:35",-81.389071221,28.515500522
2015-07-17,"12:00",-81.37919855,28.560974372
2015-07-17,"13:32",-81.37585481,28.570884657
2015-07-17,"16:52",-81.38244407,28.540689125
2015-07-17,"19:17",-81.381864364,28.539082883
2015-07-17,"20:46",-81.38365344,28.594516023
2015-07-17,"21:40",-81.385584376,28.596589619
2015-07-18,"19:25",-81.388392229,28.516008741
2015-07-18,"19:38",-81.388085038,28.531005069
2015-07-18,"22:07",-81.38221322,28.547085108
2015-07-18,"22:22",-81.385611678,28.531637625
2015-07-20,"06:48",-81.385978662,28.605669388
2015-07-20,"16:36",-81.386887834,28.606614663
2015-07-20,"18:37",-81.384804449,28.59526879
2015-07-20,"18:37",-81.384098586,28.594905304
2015-07-20,"18:58",-81.385446136,28.596326319
2015-07-20,"20:00",-81.383803626,28.536306967
2015-07-21,"12:56",-81.384931119,28.595382849
2015-07-21,"16:30",-81.375047143,28.581829112
2015-07-22,"08:10",-81.382439079,28.543290624
2015-07-22,"08:43",-81.382393351,28.547980281
2015-07-22,"08:50",-81.382342518,28.546715951
2015-07-22,"08:55",-81.384242906,28.594798214
2015-07-22,"10:00",-81.386644734,28.609188297
2015-07-22,"18:32",-81.386144216,28.519688092
2015-07-22,"18:59",-81.382296779,28.54588748
2015-07-22,"22:08",-81.382436563,28.549361563
2015-07-23,"12:25",-81.383051121,28.593160411
2015-07-23,"15:48",-81.38615689,28.527555394
2015-07-23,"17:50",-81.376954454,28.564579563
2015-07-24,"03:08",-81.38636689,28.526584558
2015-07-24,"12:40",-81.375666891,28.573950007
2015-07-24,"16:59",-81.382453024,28.540355437
2015-07-24,"20:09",-81.38233685,28.546613926
2015-07-24,"21:27",-81.418058237,28.508596756
2015-07-25,"01:26",-81.382424776,28.552134204
2015-07-25,"09:45",-81.386279982,28.520842998
2015-07-25,"14:00",-81.382501077,28.550901886
2015-07-25,"15:50",-81.375663265,28.574342517
2015-07-25,"16:50",-81.38202268,28.553988074
2015-07-25,"18:22",-81.386135862,28.598477207
2015-07-25,"19:57",-81.385433007,28.595956583
2015-07-25,"22:35",-81.38660887,28.607952948
2015-07-25,"22:45",-81.386645156,28.60920283
2015-07-25,"22:45",-81.38660887,28.607952948
2015-07-26,"00:20",-81.386666253,28.609929506
2015-07-26,"02:20",-81.398441173,28.510692849
2015-07-26,"10:28",-81.375193901,28.580632991
2015-07-26,"16:55",-81.379495277,28.590968902
2015-07-26,"17:20",-81.375838172,28.568398421
2015-07-26,"17:52",-81.379727553,28.560522573
2015-07-27,"03:00",-81.38658007,28.606703044
2015-07-27,"09:52",-81.383487252,28.594375007
2015-07-28,"05:25",-81.38221322,28.547085108
2015-07-28,"11:34",-81.399439483,28.509441684
2015-07-28,"11:54",-81.386874186,28.607769583
2015-07-28,"12:05",-81.384931119,28.595382849
2015-07-28,"12:20",-81.386570346,28.606426893
2015-07-28,"15:40",-81.386279982,28.520842998
2015-07-28,"17:39",-81.376153799,28.56607393
2015-07-28,"21:12",-81.387746889,28.531720776
2015-07-28,"22:03",-81.385433007,28.595956583
2015-07-29,"10:50",-81.380694336,28.558521587
2015-07-29,"12:20",-81.381866027,28.539577021
2015-07-29,"16:43",-81.381786284,28.554820587
2015-07-29,"18:46",-81.385958341,28.526826374
2015-07-29,"18:58",-81.382495368,28.550742024
2015-07-30,"13:10",-81.386184201,28.599930692
2015-07-30,"15:50",-81.386296291,28.59842136
2015-07-30,"16:45",-81.379752395,28.590972762
2015-07-30,"17:59",-81.41900842,28.507774932
2015-07-30,"19:03",-81.382189031,28.554062219
2015-07-31,"13:07",-81.38615689,28.527555394
2015-07-31,"14:26",-81.386645156,28.60920283
2015-07-31,"15:48",-81.397726887,28.511054193
2015-07-31,"15:50",-81.379495277,28.590968902
2015-07-31,"15:55",-81.382467044,28.550015423
2015-07-31,"16:52",-81.386319201,28.523866311
2015-07-31,"17:57",-81.386111658,28.520095069
2015-08-01,"07:40",-81.384204718,28.594996577
2015-08-01,"13:23",-81.37897974,28.561635383
2015-08-01,"14:11",-81.386267369,28.602838782
2015-08-01,"14:38",-81.381107983,28.55720492
2015-08-01,"23:02",-81.382436563,28.549361563
2015-08-02,"13:56",-81.386316104,28.604365483
2015-08-02,"14:55",-81.383672415,28.594337276
2015-08-02,"15:38",-81.382392852,28.552394504
2015-08-02,"16:03",-81.381107983,28.55720492
2015-08-02,"16:25",-81.387682358,28.520042632
2015-08-02,"17:00",-81.383672415,28.594337276
2015-08-02,"20:10",-81.386645156,28.60920283
2015-08-02,"21:55",-81.386047465,28.605992232
2015-08-03,"02:43",-81.394971776,28.511908266
2015-08-03,"15:07",-81.374994449,28.579357188
2015-08-03,"15:59",-81.385931247,28.530507629
2015-08-03,"17:29",-81.386154062,28.526944502
2015-08-04,"08:42",-81.383324821,28.55321293
2015-08-04,"15:43",-81.386594912,28.607124538
2015-08-04,"18:30",-81.4188093,28.508298456
2015-08-04,"21:45",-81.376188019,28.57112163
2015-08-05,"03:20",-81.386478526,28.60991969
2015-08-05,"07:57",-81.400019958,28.509941723
2015-08-05,"08:23",-81.415654783,28.509556587
2015-08-05,"08:29",-81.375659969,28.572000257
2015-08-05,"08:50",-81.382827975,28.536555862
2015-08-06,"13:49",-81.381891788,28.539837028
2015-08-07,"16:07",-81.383284259,28.534868342
2015-08-08,"00:15",-81.375661836,28.572422279
2015-08-08,"05:20",-81.384003546,28.534005648
2015-08-08,"06:10",-81.382692429,28.55000211
2015-08-08,"09:40",-81.385636854,28.596272413
2015-08-08,"15:39",-81.396768954,28.511435502
2015-08-08,"17:30",-81.381861936,28.539446112
2015-08-08,"21:14",-81.385978647,28.522382661
2015-08-08,"23:00",-81.375053782,28.582105282
2015-08-08,"23:09",-81.382469779,28.550073543
2015-08-09,"16:05",-81.38705704,28.529077258
2015-08-09,"16:15",-81.38638494,28.528576437
2015-08-09,"18:00",-81.386154694,28.527002638
2015-08-09,"18:54",-81.386113119,28.52248014
2015-08-09,"19:44",-81.375653793,28.570691169
2015-08-11,"17:30",-81.375665507,28.57325177
2015-08-12,"08:50",-81.38195636,28.549272859
2015-08-12,"15:40",-81.382467044,28.550015423
2015-08-12,"16:12",-81.399001887,28.509507165
2015-08-12,"18:31",-81.382416891,28.54215717
2015-08-13,"00:05",-81.38250689,28.551178109
2015-08-13,"02:30",-81.37817611,28.562213826
2015-08-13,"06:57",-81.386097975,28.520953045
2015-08-13,"07:55",-81.386431855,28.608305769
2015-08-13,"08:05",-81.381870516,28.554524321
2015-08-13,"09:11",-81.375394571,28.576997576
2015-08-13,"11:07",-81.385971181,28.530351524
2015-08-13,"12:55",-81.387756889,28.535450884
2015-08-13,"13:16",-81.379037731,28.561211458
2015-08-13,"13:47",-81.375023732,28.580855248
2015-08-14,"08:18",-81.382369407,28.547297518
2015-08-14,"10:49",-81.381377086,28.556259607
2015-08-14,"13:15",-81.375853113,28.570550266
2015-08-14,"13:54",-81.380016686,28.560099581
2015-08-14,"15:08",-81.386797665,28.536304658
2015-08-14,"15:46",-81.38581795,28.59659758
2015-08-14,"16:40",-81.375836788,28.56834029
2015-08-14,"16:51",-81.386119325,28.529256473
2015-08-14,"18:53",-81.388600266,28.515612465
2015-08-14,"20:05",-81.375864532,28.573036638
2015-08-14,"20:47",-81.386276528,28.597985578
2015-08-14,"20:48",-81.383672415,28.594337276
2015-08-14,"20:57",-81.384700965,28.595174713
2015-08-14,"21:30",-81.420961192,28.509324757
2015-08-15,"14:13",-81.386326791,28.524200304
2015-08-15,"16:00",-81.381961787,28.549214512
2015-08-15,"17:07",-81.375053782,28.582105282
2015-08-15,"19:20",-81.381864364,28.539082883
2015-08-15,"19:40",-81.386109554,28.521927607
2015-08-15,"20:42",-81.385433007,28.595956583
2015-08-15,"22:09",-81.386458969,28.60903245
2015-08-15,"23:06",-81.399131118,28.509485626
2015-08-16,"00:20",-81.384098586,28.594905304
2015-08-16,"10:50",-81.381107983,28.55720492
2015-08-16,"12:00",-81.382469779,28.550073543
2015-08-16,"12:58",-81.376151323,28.565643511
2015-08-16,"14:51",-81.380526489,28.558916024
2015-08-16,"15:15",-81.37554939,28.576313658
2015-08-16,"17:30",-81.386441484,28.535540063
2015-08-16,"20:44",-81.398989052,28.510425613
2015-08-17,"15:25",-81.386344187,28.53563736
2015-08-17,"16:30",-81.385912293,28.530563143
2015-08-17,"18:45",-81.38237449,28.552539054
2015-08-17,"20:50",-81.419165874,28.508116645
2015-08-18,"08:40",-81.382882571,28.535743592
2015-08-18,"09:30",-81.386516214,28.527922198
2015-08-18,"12:59",-81.382335231,28.546584776
2015-08-18,"14:35",-81.380469298,28.559036425
2015-08-18,"15:50",-81.384759256,28.532532508
2015-08-18,"17:25",-81.386150271,28.526595687
2015-08-18,"23:31",-81.375845092,28.568689079
2015-08-19,"12:29",-81.383496039,28.534489863
2015-08-19,"15:05",-81.397020986,28.510087287
2015-08-19,"15:22",-81.382835234,28.535852468
2015-08-19,"18:44",-81.383221101,28.534986763
2015-08-19,"19:04",-81.38230729,28.552942253
2015-08-20,"15:35",-81.38238702,28.547820425
2015-08-20,"16:26",-81.386197714,28.60051227
2015-08-21,"04:14",-81.38243329,28.549230654
2015-08-21,"13:49",-81.382260565,28.544491981
2015-08-21,"14:00",-81.383306223,28.553295986
2015-08-21,"14:55",-81.383284259,28.534868342
2015-08-21,"17:09",-81.381981712,28.538187514
2015-08-21,"19:40",-81.386501557,28.536240658
2015-08-22,"14:35",-81.38148538,28.59264653
2015-08-22,"15:49",-81.379021414,28.590364732
2015-08-22,"16:21",-81.386009293,28.597000056
2015-08-22,"16:22",-81.386009293,28.597000056
2015-08-22,"16:40",-81.381861936,28.539446112
2015-08-22,"16:45",-81.386648532,28.609319099
2015-08-22,"20:13",-81.386429665,28.602125832
2015-08-24,"07:21",-81.375020588,28.58072443
2015-08-24,"12:39",-81.386147269,28.526319542
2015-08-24,"13:05",-81.375313668,28.570907218
2015-08-24,"16:20",-81.381877884,28.53889373
2015-08-25,"12:38",-81.381982141,28.548995709
2015-08-25,"16:30",-81.377373314,28.563619529
2015-08-25,"17:34",-81.386313521,28.604292789
2015-08-25,"17:40",-81.398030935,28.509734188
2015-08-26,"08:59",-81.378603759,28.562199351
2015-08-26,"09:19",-81.375845092,28.568689079
